tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
423,4/1/2016 08:24:35,4/1/2016 08:31:38,519,Pershing Square North,40.751873,-73.977706,505,6 Ave & W 33 St,40.74901271,-73.98848395,20768,Subscriber,1973.0,1
481,4/1/2016 08:24:35,4/1/2016 08:32:37,519,Pershing Square North,40.751873,-73.977706,503,E 20 St & Park Ave,40.73827428,-73.98751968,14590,Subscriber,1978.0,1
1247,4/1/2016 08:24:35,4/1/2016 08:45:22,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14805,Subscriber,1966.0,1
1086,4/1/2016 08:24:38,4/1/2016 08:42:44,143,Clinton St & Joralemon St,40.69239502,-73.99337909,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,16893,Subscriber,1978.0,1
801,4/1/2016 08:24:36,4/1/2016 08:37:57,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,469,Broadway & W 53 St,40.76344058,-73.98268129,17757,Subscriber,1970.0,1
1340,4/1/2016 08:24:37,4/1/2016 08:46:57,439,E 4 St & 2 Ave,40.7262807,-73.98978041,2008,Little West St & 1 Pl,40.70569254,-74.01677685,18917,Subscriber,1951.0,1
418,4/1/2016 08:24:38,4/1/2016 08:31:36,439,E 4 St & 2 Ave,40.7262807,-73.98978041,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16107,Subscriber,1983.0,1
378,4/1/2016 08:24:38,4/1/2016 08:30:57,72,W 52 St & 11 Ave,40.76727216,-73.99392888,520,W 52 St & 5 Ave,40.75992262,-73.97648516,15794,Subscriber,1977.0,1
647,4/1/2016 08:24:38,4/1/2016 08:35:26,349,Rivington St & Ridge St,40.71850211,-73.98329859,2010,Grand St & Greene St,40.72165481,-74.00234737,21480,Subscriber,1972.0,2
1673,4/1/2016 08:24:45,4/1/2016 08:52:38,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3153,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,19938,Subscriber,1962.0,1
180,4/1/2016 08:24:44,4/1/2016 08:27:44,262,Washington Park,40.6917823,-73.9737299,243,Fulton St & Rockwell Pl,40.688226,-73.979382,16307,Subscriber,1975.0,1
369,4/1/2016 08:24:46,4/1/2016 08:30:55,509,9 Ave & W 22 St,40.7454973,-74.00197139,223,W 13 St & 7 Ave,40.73781509,-73.99994661,17891,Subscriber,1987.0,1
1319,4/1/2016 08:24:45,4/1/2016 08:46:44,401,Allen St & Rivington St,40.72019576,-73.98997825,388,W 26 St & 10 Ave,40.749717753,-74.002950346,16415,Subscriber,1974.0,1
151,4/1/2016 08:24:45,4/1/2016 08:27:17,238,Bank St & Washington St,40.7361967,-74.00859207,405,Washington St & Gansevoort St,40.739323,-74.008119,18914,Subscriber,1977.0,2
1118,4/1/2016 08:24:43,4/1/2016 08:43:21,3002,South End Ave & Liberty St,40.711512,-74.015756,382,University Pl & E 14 St,40.73492695,-73.99200509,15139,Subscriber,1992.0,1
415,4/1/2016 08:24:44,4/1/2016 08:31:39,3002,South End Ave & Liberty St,40.711512,-74.015756,534,Water - Whitehall Plaza,40.70255065,-74.0127234,21169,Subscriber,1960.0,1
194,4/1/2016 08:24:46,4/1/2016 08:28:00,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,17274,Subscriber,1986.0,1
751,4/1/2016 08:24:47,4/1/2016 08:37:19,253,W 13 St & 5 Ave,40.73543934,-73.99453948,465,Broadway & W 41 St,40.75513557,-73.98658032,19302,Subscriber,1968.0,1
400,4/1/2016 08:24:48,4/1/2016 08:31:29,479,9 Ave & W 45 St,40.76019252,-73.9912551,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,17638,Subscriber,1989.0,1
344,4/1/2016 08:24:49,4/1/2016 08:30:34,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,2010,Grand St & Greene St,40.72165481,-74.00234737,21711,Subscriber,1982.0,1
189,4/1/2016 08:24:54,4/1/2016 08:28:03,358,Christopher St & Greenwich St,40.73291553,-74.00711384,238,Bank St & Washington St,40.7361967,-74.00859207,18872,Subscriber,1957.0,1
1493,4/1/2016 08:25:00,4/1/2016 08:49:54,128,MacDougal St & Prince St,40.72710258,-74.00297088,304,Broadway & Battery Pl,40.70463334,-74.01361706,16135,Subscriber,1954.0,2
1432,4/1/2016 08:25:00,4/1/2016 08:48:52,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,459,W 20 St & 11 Ave,40.746745,-74.007756,18492,Subscriber,1967.0,2
324,4/1/2016 08:25:02,4/1/2016 08:30:26,319,Fulton St & Broadway,40.711066,-74.009447,351,Front St & Maiden Ln,40.70530954,-74.00612572,16788,Subscriber,1976.0,1
699,4/1/2016 08:25:03,4/1/2016 08:36:43,533,Broadway & W 39 St,40.75299641,-73.98721619,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17157,Subscriber,1959.0,1
681,4/1/2016 08:25:05,4/1/2016 08:36:26,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,21393,Subscriber,1956.0,1
431,4/1/2016 08:25:04,4/1/2016 08:32:16,479,9 Ave & W 45 St,40.76019252,-73.9912551,517,Pershing Square South,40.751581,-73.97791,16381,Subscriber,1985.0,1
856,4/1/2016 08:25:04,4/1/2016 08:39:21,3141,1 Ave & E 68 St,40.76500525,-73.95818491,527,E 33 St & 2 Ave,40.744023,-73.976056,20946,Subscriber,1988.0,1
475,4/1/2016 08:25:06,4/1/2016 08:33:01,440,E 45 St & 3 Ave,40.75255434,-73.97282625,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,19390,Subscriber,1992.0,1
372,4/1/2016 08:25:05,4/1/2016 08:31:18,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,3222,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,23854,Subscriber,1975.0,1
1293,4/1/2016 08:25:07,4/1/2016 08:46:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,19296,Subscriber,1981.0,1
340,4/1/2016 08:25:10,4/1/2016 08:30:51,513,W 56 St & 10 Ave,40.768254,-73.988639,352,W 56 St & 6 Ave,40.76340613,-73.97722479,21611,Subscriber,1983.0,1
175,4/1/2016 08:25:11,4/1/2016 08:28:06,195,Liberty St & Broadway,40.70905623,-74.01043382,351,Front St & Maiden Ln,40.70530954,-74.00612572,18957,Subscriber,1971.0,1
1343,4/1/2016 08:25:10,4/1/2016 08:47:33,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,3002,South End Ave & Liberty St,40.711512,-74.015756,17316,Subscriber,1979.0,1
1315,4/1/2016 08:25:14,4/1/2016 08:47:09,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,2010,Grand St & Greene St,40.72165481,-74.00234737,20098,Subscriber,1970.0,1
1780,4/1/2016 08:25:13,4/1/2016 08:54:53,527,E 33 St & 2 Ave,40.744023,-73.976056,316,Fulton St & William St,40.70955958,-74.00653609,20969,Subscriber,1993.0,1
141,4/1/2016 08:25:15,4/1/2016 08:27:36,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,14793,Subscriber,1989.0,1
249,4/1/2016 08:25:18,4/1/2016 08:29:27,3151,E 81 St & York Ave,40.7728384,-73.94989233,3156,E 72 St & York Ave,40.76663814,-73.95348296,19893,Subscriber,1982.0,1
874,4/1/2016 08:25:17,4/1/2016 08:39:52,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,444,Broadway & W 24 St,40.7423543,-73.98915076,21041,Subscriber,1970.0,1
1093,4/1/2016 08:25:19,4/1/2016 08:43:32,334,W 20 St & 7 Ave,40.74238787,-73.99726235,523,W 38 St & 8 Ave,40.75466591,-73.99138152,21208,Subscriber,1989.0,2
1449,4/1/2016 08:25:26,4/1/2016 08:49:35,442,W 27 St & 7 Ave,40.746647,-73.993915,3002,South End Ave & Liberty St,40.711512,-74.015756,20622,Subscriber,1958.0,1
604,4/1/2016 08:25:30,4/1/2016 08:35:35,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,15931,Subscriber,1965.0,1
1267,4/1/2016 08:25:31,4/1/2016 08:46:39,473,Rivington St & Chrystie St,40.72110063,-73.9919254,523,W 38 St & 8 Ave,40.75466591,-73.99138152,21196,Subscriber,1983.0,1
562,4/1/2016 08:25:31,4/1/2016 08:34:53,523,W 38 St & 8 Ave,40.75466591,-73.99138152,444,Broadway & W 24 St,40.7423543,-73.98915076,21263,Subscriber,1972.0,1
520,4/1/2016 08:25:35,4/1/2016 08:34:16,477,W 41 St & 8 Ave,40.75640548,-73.9900262,500,Broadway & W 51 St,40.76228826,-73.98336183,18969,Subscriber,1969.0,2
1017,4/1/2016 08:25:39,4/1/2016 08:42:36,453,W 22 St & 8 Ave,40.74475148,-73.99915362,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,19008,Subscriber,1968.0,1
508,4/1/2016 08:25:42,4/1/2016 08:34:10,497,E 17 St & Broadway,40.73704984,-73.99009296,459,W 20 St & 11 Ave,40.746745,-74.007756,15381,Subscriber,1970.0,1
857,4/1/2016 08:25:43,4/1/2016 08:40:00,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,137,E 56 St & Madison Ave,40.761628,-73.972924,21351,Subscriber,1972.0,1
463,4/1/2016 08:25:44,4/1/2016 08:33:28,530,11 Ave & W 59 St,40.771522,-73.990541,137,E 56 St & Madison Ave,40.761628,-73.972924,15014,Subscriber,1967.0,1
864,4/1/2016 08:25:45,4/1/2016 08:40:10,394,E 9 St & Avenue C,40.72521311,-73.97768752,455,1 Ave & E 44 St,40.75001986,-73.96905301,16931,Subscriber,1963.0,2
714,4/1/2016 08:25:47,4/1/2016 08:37:41,484,W 44 St & 5 Ave,40.75500254,-73.98014437,434,9 Ave & W 18 St,40.74317449,-74.00366443,19102,Subscriber,1965.0,1
987,4/1/2016 08:25:48,4/1/2016 08:42:15,3145,E 84 St & Park Ave,40.77862688,-73.95772073,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15685,Subscriber,1954.0,1
2078,4/1/2016 08:25:49,4/1/2016 09:00:27,3069,Lorimer St & Broadway,40.70411791,-73.94818595,490,8 Ave & W 33 St,40.751551,-73.993934,14736,Subscriber,1978.0,1
961,4/1/2016 08:25:51,4/1/2016 08:41:53,467,Dean St & 4 Ave,40.68312489,-73.97895137,467,Dean St & 4 Ave,40.68312489,-73.97895137,19776,Subscriber,1965.0,1
731,4/1/2016 08:25:52,4/1/2016 08:38:03,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,536,1 Ave & E 30 St,40.74144387,-73.97536082,21757,Subscriber,1991.0,2
835,4/1/2016 08:25:54,4/1/2016 08:39:50,144,Nassau St & Navy St,40.69839895,-73.98068914,412,Forsyth St & Canal St,40.7158155,-73.99422366,15201,Customer,,0
239,4/1/2016 08:25:54,4/1/2016 08:29:53,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,18366,Subscriber,1959.0,1
1511,4/1/2016 08:25:56,4/1/2016 08:51:08,368,Carmine St & 6 Ave,40.73038599,-74.00214988,359,E 47 St & Park Ave,40.75510267,-73.97498696,20076,Subscriber,1985.0,2
1287,4/1/2016 08:25:57,4/1/2016 08:47:24,72,W 52 St & 11 Ave,40.76727216,-73.99392888,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21163,Subscriber,1985.0,1
286,4/1/2016 08:25:58,4/1/2016 08:30:44,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,19068,Subscriber,1976.0,2
944,4/1/2016 08:25:59,4/1/2016 08:41:44,527,E 33 St & 2 Ave,40.744023,-73.976056,495,W 47 St & 10 Ave,40.76269882,-73.99301222,21116,Subscriber,1989.0,2
862,4/1/2016 08:25:59,4/1/2016 08:40:21,297,E 15 St & 3 Ave,40.734232,-73.986923,459,W 20 St & 11 Ave,40.746745,-74.007756,20374,Subscriber,1980.0,2
267,4/1/2016 08:26:00,4/1/2016 08:30:28,472,E 32 St & Park Ave,40.7457121,-73.98194829,444,Broadway & W 24 St,40.7423543,-73.98915076,16529,Subscriber,1989.0,1
2231,4/1/2016 08:26:13,4/1/2016 09:03:24,3177,W 84 St & Broadway,40.7867947,-73.977112,223,W 13 St & 7 Ave,40.73781509,-73.99994661,14672,Subscriber,1978.0,2
1910,4/1/2016 08:26:16,4/1/2016 08:58:06,308,St James Pl & Oliver St,40.71307916,-73.99851193,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,15160,Subscriber,1987.0,2
540,4/1/2016 08:26:18,4/1/2016 08:35:18,387,Centre St & Chambers St,40.71273266,-74.0046073,349,Rivington St & Ridge St,40.71850211,-73.98329859,19606,Subscriber,1978.0,1
273,4/1/2016 08:26:18,4/1/2016 08:30:52,3112,Milton St & Franklin St,40.72906,-73.95779,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,20175,Subscriber,1976.0,1
1321,4/1/2016 08:26:19,4/1/2016 08:48:20,511,E 14 St & Avenue B,40.72938685,-73.97772429,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21637,Subscriber,1970.0,1
1058,4/1/2016 08:26:21,4/1/2016 08:43:59,289,Monroe St & Classon Ave,40.6845683,-73.95881081,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,21044,Subscriber,1991.0,2
416,4/1/2016 08:26:22,4/1/2016 08:33:18,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3114,India St & East River,40.73165141,-73.96161892,17037,Subscriber,1983.0,2
1621,4/1/2016 08:26:24,4/1/2016 08:53:26,511,E 14 St & Avenue B,40.72938685,-73.97772429,519,Pershing Square North,40.751873,-73.977706,19468,Subscriber,1969.0,1
985,4/1/2016 08:26:30,4/1/2016 08:42:56,504,1 Ave & E 15 St,40.73221853,-73.98165557,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17846,Subscriber,1988.0,1
317,4/1/2016 08:26:30,4/1/2016 08:31:47,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3114,India St & East River,40.73165141,-73.96161892,17002,Subscriber,1974.0,1
304,4/1/2016 08:26:32,4/1/2016 08:31:36,2009,Catherine St & Monroe St,40.71117444,-73.99682619,307,Canal St & Rutgers St,40.71427487,-73.98990025,19146,Subscriber,1993.0,2
1200,4/1/2016 08:26:30,4/1/2016 08:46:31,432,E 7 St & Avenue A,40.72621788,-73.98379855,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19718,Subscriber,1987.0,2
223,4/1/2016 08:26:32,4/1/2016 08:30:16,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,465,Broadway & W 41 St,40.75513557,-73.98658032,19036,Subscriber,1965.0,2
1887,4/1/2016 08:26:33,4/1/2016 08:58:00,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3078,Broadway & Roebling St,40.70925562,-73.95982218,19139,Subscriber,1987.0,2
1090,4/1/2016 08:26:34,4/1/2016 08:44:44,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,362,Broadway & W 37 St,40.75172632,-73.98753523,19082,Subscriber,1979.0,1
778,4/1/2016 08:26:36,4/1/2016 08:39:34,479,9 Ave & W 45 St,40.76019252,-73.9912551,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15053,Subscriber,1990.0,1
184,4/1/2016 08:26:36,4/1/2016 08:29:41,279,Peck Slip & Front St,40.707873,-74.00167,308,St James Pl & Oliver St,40.71307916,-73.99851193,16322,Subscriber,1975.0,1
689,4/1/2016 08:26:37,4/1/2016 08:38:06,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17755,Subscriber,1982.0,1
1053,4/1/2016 08:26:40,4/1/2016 08:44:13,517,Pershing Square South,40.751581,-73.97791,116,W 17 St & 8 Ave,40.74177603,-74.00149746,19605,Subscriber,1976.0,1
419,4/1/2016 08:26:40,4/1/2016 08:33:39,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3137,5 Ave & E 73 St,40.77282817,-73.96685276,14782,Subscriber,1962.0,1
543,4/1/2016 08:26:41,4/1/2016 08:35:44,3109,Banker St & Meserole Ave,40.72606,-73.95621,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,20286,Subscriber,1945.0,1
969,4/1/2016 08:26:45,4/1/2016 08:42:54,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3140,1 Ave & E 78 St,40.77140426,-73.9535166,21030,Subscriber,1976.0,2
1033,4/1/2016 08:26:47,4/1/2016 08:44:01,250,Lafayette St & Jersey St,40.72456089,-73.99565293,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17384,Subscriber,1988.0,2
547,4/1/2016 08:26:46,4/1/2016 08:35:53,523,W 38 St & 8 Ave,40.75466591,-73.99138152,495,W 47 St & 10 Ave,40.76269882,-73.99301222,16411,Subscriber,1957.0,1
1146,4/1/2016 08:26:48,4/1/2016 08:45:55,511,E 14 St & Avenue B,40.72938685,-73.97772429,308,St James Pl & Oliver St,40.71307916,-73.99851193,15362,Subscriber,1962.0,1
1319,4/1/2016 08:26:52,4/1/2016 08:48:52,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15312,Subscriber,1986.0,2
2219,4/1/2016 08:26:52,4/1/2016 09:03:51,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,17087,Subscriber,1970.0,2
573,4/1/2016 08:26:51,4/1/2016 08:36:25,147,Greenwich St & Warren St,40.71542197,-74.01121978,2004,6 Ave & Broome St,40.724399,-74.004704,19331,Subscriber,1987.0,1
452,4/1/2016 08:26:53,4/1/2016 08:34:25,320,Leonard St & Church St,40.717571,-74.005549,534,Water - Whitehall Plaza,40.70255065,-74.0127234,18012,Subscriber,1985.0,1
224,4/1/2016 08:26:54,4/1/2016 08:30:39,363,West Thames St,40.70834698,-74.01713445,260,Broad St & Bridge St,40.70365182,-74.01167797,14911,Subscriber,1970.0,2
1284,4/1/2016 08:26:55,4/1/2016 08:48:19,302,Avenue D & E 3 St,40.72082834,-73.97793172,498,Broadway & W 32 St,40.74854862,-73.98808416,18952,Subscriber,1962.0,2
470,4/1/2016 08:26:55,4/1/2016 08:34:46,476,E 31 St & 3 Ave,40.74394314,-73.97966069,444,Broadway & W 24 St,40.7423543,-73.98915076,18404,Subscriber,1984.0,2
559,4/1/2016 08:26:56,4/1/2016 08:36:16,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16013,Subscriber,1993.0,2
1532,4/1/2016 08:27:01,4/1/2016 08:52:33,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21470,Subscriber,1953.0,1
191,4/1/2016 08:27:03,4/1/2016 08:30:15,485,W 37 St & 5 Ave,40.75038009,-73.98338988,486,Broadway & W 29 St,40.7462009,-73.98855723,20339,Subscriber,1959.0,1
370,4/1/2016 08:27:04,4/1/2016 08:33:15,469,Broadway & W 53 St,40.76344058,-73.98268129,477,W 41 St & 8 Ave,40.75640548,-73.9900262,24773,Subscriber,1977.0,1
1946,4/1/2016 08:27:04,4/1/2016 08:59:31,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19254,Subscriber,1973.0,1
170,4/1/2016 08:27:05,4/1/2016 08:29:55,489,10 Ave & W 28 St,40.75066386,-74.00176802,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17445,Subscriber,1993.0,2
1243,4/1/2016 08:27:09,4/1/2016 08:47:53,504,1 Ave & E 15 St,40.73221853,-73.98165557,260,Broad St & Bridge St,40.70365182,-74.01167797,17802,Subscriber,1961.0,1
594,4/1/2016 08:27:12,4/1/2016 08:37:06,317,E 6 St & Avenue B,40.72453734,-73.98185424,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19570,Subscriber,1991.0,1
404,4/1/2016 08:27:12,4/1/2016 08:33:57,317,E 6 St & Avenue B,40.72453734,-73.98185424,475,E 16 St & Irving Pl,40.73524276,-73.98758561,20202,Subscriber,1990.0,1
549,4/1/2016 08:27:15,4/1/2016 08:36:25,3159,W 67 St & Broadway,40.77492513,-73.98266566,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18327,Subscriber,1976.0,1
1632,4/1/2016 08:27:17,4/1/2016 08:54:30,461,E 20 St & 2 Ave,40.73587678,-73.98205027,387,Centre St & Chambers St,40.71273266,-74.0046073,16568,Subscriber,1972.0,2
860,4/1/2016 08:27:17,4/1/2016 08:41:38,445,E 10 St & Avenue A,40.72740794,-73.98142006,486,Broadway & W 29 St,40.7462009,-73.98855723,21432,Subscriber,1967.0,1
2410,4/1/2016 08:27:18,4/1/2016 09:07:28,488,W 39 St & 9 Ave,40.75645824,-73.99372222,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17544,Subscriber,1970.0,1
111,4/1/2016 08:27:18,4/1/2016 08:29:10,402,Broadway & E 22 St,40.7403432,-73.98955109,497,E 17 St & Broadway,40.73704984,-73.99009296,16289,Subscriber,1981.0,1
337,4/1/2016 08:27:18,4/1/2016 08:32:56,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,20694,Subscriber,1984.0,2
1489,4/1/2016 08:27:18,4/1/2016 08:52:08,223,W 13 St & 7 Ave,40.73781509,-73.99994661,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,16367,Subscriber,1978.0,1
1173,4/1/2016 08:27:20,4/1/2016 08:46:53,514,12 Ave & W 40 St,40.76087502,-74.00277668,309,Murray St & West St,40.7149787,-74.013012,20980,Subscriber,1975.0,2
2382,4/1/2016 08:27:22,4/1/2016 09:07:05,448,W 37 St & 10 Ave,40.75660359,-73.9979009,337,Old Slip & Front St,40.7037992,-74.00838676,19409,Subscriber,1980.0,1
624,4/1/2016 08:27:22,4/1/2016 08:37:47,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14744,Subscriber,1972.0,2
680,4/1/2016 08:27:24,4/1/2016 08:38:44,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,379,W 31 St & 7 Ave,40.749156,-73.9916,15814,Subscriber,1951.0,1
379,4/1/2016 08:27:29,4/1/2016 08:33:49,346,Bank St & Hudson St,40.73652889,-74.00618026,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19163,Subscriber,1996.0,1
611,4/1/2016 08:27:27,4/1/2016 08:37:39,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,23375,Subscriber,1972.0,1
505,4/1/2016 08:27:29,4/1/2016 08:35:55,3160,Central Park West & W 76 St,40.77896784,-73.97374737,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15400,Subscriber,1980.0,1
705,4/1/2016 08:27:33,4/1/2016 08:39:19,379,W 31 St & 7 Ave,40.749156,-73.9916,503,E 20 St & Park Ave,40.73827428,-73.98751968,14624,Subscriber,1973.0,1
641,4/1/2016 08:27:35,4/1/2016 08:38:17,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,463,9 Ave & W 16 St,40.74206539,-74.00443172,15944,Subscriber,1989.0,1
451,4/1/2016 08:27:41,4/1/2016 08:35:13,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,14852,Subscriber,1991.0,1
817,4/1/2016 08:27:44,4/1/2016 08:41:21,448,W 37 St & 10 Ave,40.75660359,-73.9979009,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17147,Subscriber,1980.0,1
257,4/1/2016 08:27:43,4/1/2016 08:32:01,426,West St & Chambers St,40.71754834,-74.01322069,387,Centre St & Chambers St,40.71273266,-74.0046073,19493,Subscriber,1966.0,1
366,4/1/2016 08:27:45,4/1/2016 08:33:51,504,1 Ave & E 15 St,40.73221853,-73.98165557,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17026,Subscriber,1983.0,1
1208,4/1/2016 08:27:47,4/1/2016 08:47:55,266,Avenue D & E 8 St,40.72368361,-73.97574813,465,Broadway & W 41 St,40.75513557,-73.98658032,14633,Subscriber,1977.0,1
366,4/1/2016 08:27:47,4/1/2016 08:33:53,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,486,Broadway & W 29 St,40.7462009,-73.98855723,20149,Subscriber,1972.0,2
472,4/1/2016 08:27:48,4/1/2016 08:35:41,487,E 20 St & FDR Drive,40.73314259,-73.97573881,503,E 20 St & Park Ave,40.73827428,-73.98751968,19037,Subscriber,1992.0,1
1090,4/1/2016 08:27:50,4/1/2016 08:46:00,254,W 11 St & 6 Ave,40.73532427,-73.99800419,519,Pershing Square North,40.751873,-73.977706,15101,Subscriber,1985.0,1
577,4/1/2016 08:27:49,4/1/2016 08:37:27,545,E 23 St & 1 Ave,40.736502,-73.97809472,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20215,Subscriber,1968.0,1
648,4/1/2016 08:27:53,4/1/2016 08:38:41,479,9 Ave & W 45 St,40.76019252,-73.9912551,388,W 26 St & 10 Ave,40.749717753,-74.002950346,18581,Subscriber,1982.0,2
575,4/1/2016 08:27:56,4/1/2016 08:37:31,507,E 25 St & 2 Ave,40.73912601,-73.97973776,442,W 27 St & 7 Ave,40.746647,-73.993915,15476,Subscriber,1971.0,1
324,4/1/2016 08:27:57,4/1/2016 08:33:22,402,Broadway & E 22 St,40.7403432,-73.98955109,545,E 23 St & 1 Ave,40.736502,-73.97809472,15096,Subscriber,1987.0,1
773,4/1/2016 08:28:00,4/1/2016 08:40:54,388,W 26 St & 10 Ave,40.749717753,-74.002950346,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19518,Subscriber,1954.0,1
